NCBI accession number,name of host,genus,family,order,class,phylum,domain
NZ_CM002793.1,Rhodococcus erythropolis R138,Rhodococcus,Nocardiaceae,Corynebacteriales,Actinobacteria,Actinobacteria,Bacteria
BBJV01,Geobacillus kaustophilus NBRC 102445,Geobacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria
NZ_CP006664.1,Edwardsiella tarda 080813,Edwardsiella,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
NZ_AP014595.1,Candidatus Liberibacter asiaticus str. Ishi-1,Candidatus Liberibacter,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria
NZ_CP009483.1,Mycobacterium kansasii 824,Mycobacterium,Mycobacteriaceae,Corynebacteriales,Actinobacteria,Actinobacteria,Bacteria
CCES01,Serratia symbiotica,Serratia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
AZYZ01,Providencia alcalifaciens PAL-3,Providencia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
JSEQ01,Providencia rettgeri,Providencia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
JDTP01,Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043,Bifidobacterium,Bifidobacteriaceae,Bifidobacteriales,Actinobacteria,Actinobacteria,Bacteria
JDTW01,Bifidobacterium gallicum DSM 20093 = LMG 11596,Bifidobacterium,Bifidobacteriaceae,Bifidobacteriales,Actinobacteria,Actinobacteria,Bacteria
JSAM01,Parachlamydia acanthamoebae,Parachlamydia,Parachlamydiaceae,Chlamydiales,Chlamydiia,Chlamydiae,Bacteria
JRRA01,Pseudomonas syringae pv. tomato,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria
JQHW01,Vibrio fluvialis 560,Vibrio,Vibrionaceae,Vibrionales,Gammaproteobacteria,Proteobacteria,Bacteria
JRWI01,Pantoea stewartii,Pantoea,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
JUGF01,Methylotenera versatilis 7,Methylotenera,Methylophilaceae,Methylophilales,Betaproteobacteria,Proteobacteria,Bacteria
BAWP01,Geobacillus thermoglucosidasius NBRC 107763,Geobacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria
JQLI01,Cupriavidus necator A5-1,Cupriavidus,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria
JSZH01,Xanthomonas euvesicatoria,Xanthomonas,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,Bacteria
JHQK01,Acinetobacter oleivorans,Acinetobacter,Moraxellaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria
JFAD01,Mycoplasma ovipneumoniae 14811,Mycoplasma,Mycoplasmataceae,Mycoplasmatales,Mollicutes,Tenericutes,Bacteria
JPOH01,Methylobacter tundripaludum 31/32,Methylobacter,Methylococcaceae,Methylococcales,Gammaproteobacteria,Proteobacteria,Bacteria
NZ_LK021130.1,Vibrio anguillarum,Vibrio,Vibrionaceae,Vibrionales,Gammaproteobacteria,Proteobacteria,Bacteria
JEOA01,Acetobacter aceti 1023,Acetobacter,Acetobacteraceae,Rhodospirillales,Alphaproteobacteria,Proteobacteria,Bacteria
AGIV01,Rhodothermus marinus SG0.5JP17-171,Rhodothermus,Rhodothermaceae,Bacteroidetes Order II. Incertae sedis,,Bacteroidetes,Bacteria
JSXZ01,Xanthomonas vesicatoria,Xanthomonas,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,Bacteria
JWLV01,Vibrio sinaloensis,Vibrio,Vibrionaceae,Vibrionales,Gammaproteobacteria,Proteobacteria,Bacteria
JRGO01,Burkholderia gladioli,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria
NZ_CP009613.1,Mycobacterium abscessus subsp. bolletii,Mycobacterium,Mycobacteriaceae,Corynebacteriales,Actinobacteria,Actinobacteria,Bacteria
BBMU01,Acetobacter tropicalis,Acetobacter,Acetobacteraceae,Rhodospirillales,Alphaproteobacteria,Proteobacteria,Bacteria
JMPK01,Hafnia alvei ATCC 13337,Hafnia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
BAYX01,Rhizobium rhizogenes NBRC 13257,Agrobacterium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria
JHXN01,Taylorella asinigenitalis ATCC 700933,Taylorella,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria
NZ_CP009267.1,Clostridium pasteurianum DSM 525 = ATCC 6013,Clostridium,Clostridiaceae,Clostridiales,Clostridia,Firmicutes,Bacteria
JMCF01,Vibrio navarrensis,Vibrio,Vibrionaceae,Vibrionales,Gammaproteobacteria,Proteobacteria,Bacteria
CCSD01,Rhodococcus ruber,Rhodococcus,Nocardiaceae,Corynebacteriales,Actinobacteria,Actinobacteria,Bacteria
AZHI01,Rhodococcus rhodochrous ATCC 21198,Rhodococcus,Nocardiaceae,Corynebacteriales,Actinobacteria,Actinobacteria,Bacteria
JSWI01,Lactobacillus mucosae,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria
CCXD01,Borrelia crocidurae,Borrelia,Borreliaceae,Spirochaetales,Spirochaetia,Spirochaetes,Bacteria
BBJQ01,Alcaligenes faecalis subsp. faecalis NBRC 13111,Alcaligenes,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria
NZ_CP008855.1,Bacillus sp. X1(2014),Bacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria
NZ_HG917868.1,Clostridium sp. M2/40,Clostridium,Clostridiaceae,Clostridiales,Clostridia,Firmicutes,Bacteria
NZ_CP007595.1,Arthrobacter sp. PAMC25486,Arthrobacter,Micrococcaceae,Micrococcales,Actinobacteria,Actinobacteria,Bacteria
NZ_CP007628.1,Streptococcus sp. VT 162,Streptococcus,Streptococcaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria
NZ_CP005927.1,Serratia sp. FS14,Serratia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
BAZE01,Nocardiopsis sp. TP-A0876,Nocardiopsis,Nocardiopsaceae,Streptosporangiales,Actinobacteria,Actinobacteria,Bacteria
NZ_CP009866.1,Pantoea sp. PSNIH2,Pantoea,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
JNLB01,Methylomonas sp. LW13,Methylomonas,Methylococcaceae,Methylococcales,Gammaproteobacteria,Proteobacteria,Bacteria
BBNP01,Novosphingobium sp. MBES04,Novosphingobium,Sphingomonadaceae,Sphingomonadales,Alphaproteobacteria,Proteobacteria,Bacteria
BBJJ01,Burkholderia mimosarum NBRC 106338,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria
BAZF01,Geobacter sp. OR-1,Geobacter,Geobacteraceae,Desulfuromonadales,Deltaproteobacteria,Proteobacteria,Bacteria
AZYR01,Alcanivorax sp. 97CO-5,Alcanivorax,Alcanivoracaceae,Oceanospirillales,Gammaproteobacteria,Proteobacteria,Bacteria
NZ_CP003409.1,Thermotoga sp. Cell2,Thermotoga,Thermotogaceae,Thermotogales,Thermotogae,Thermotogae,Bacteria
NZ_CP009241.1,Paenibacillus sp. FSL H7-0357,Paenibacillus,Paenibacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria
JFYT01,Delftia sp. RIT313,Delftia,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria
CDJG01,Collinsella sp. MS5,Collinsella,Coriobacteriaceae,Coriobacteriales,Coriobacteriia,Actinobacteria,Bacteria
JQID01,Desulfosporosinus sp. Tol-M,Desulfosporosinus,Peptococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria
JQMG01,Methylotenera sp. L2L1,Methylotenera,Methylophilaceae,Methylophilales,Betaproteobacteria,Proteobacteria,Bacteria
JRBG01,Aeromonas media,Aeromonas,Aeromonadaceae,Aeromonadales,Gammaproteobacteria,Proteobacteria,Bacteria
JEMQ01,Aeromonas sp. HZM,Aeromonas,Aeromonadaceae,Aeromonadales,Gammaproteobacteria,Proteobacteria,Bacteria
NZ_CP009459.1,Cedecea neteri,Cedecea,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
BBJI01,Burkholderia kururiensis subsp. thiooxydans NBRC 107107,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria
JBOK01,Comamonas aquatica DA1877,Comamonas,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria
BBIU01,Pseudomonas parafulva NBRC 16636 = DSM 17004,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria
BBND01,Acinetobacter tjernbergiae,Acinetobacter,Moraxellaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria
JRAF01,Porphyromonas gulae,Porphyromonas,Porphyromonadaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria
NZ_CP006955.1,Bibersteinia trehalosi USDA-ARS-USMARC-189,Bibersteinia,Pasteurellaceae,Pasteurellales,Gammaproteobacteria,Proteobacteria,Bacteria
BBNK01,Acinetobacter tandoii,Acinetobacter,Moraxellaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria
BBNL01,Acinetobacter towneri,Acinetobacter,Moraxellaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria
BBLI01,Acinetobacter gerneri,Acinetobacter,Moraxellaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria
NZ_CP009223.1,Weissella ceti,Weissella,Leuconostocaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria
JJNO01,Streptomyces rimosus R6-500,Streptomyces,Streptomycetaceae,Streptomycetales,Actinobacteria,Actinobacteria,Bacteria
JODV01,Actinoalloteichus cyanogriseus,Actinoalloteichus,Pseudonocardiaceae,Pseudonocardiales,Actinobacteria,Actinobacteria,Bacteria
JDUG01,Bifidobacterium magnum DSM 20222,Bifidobacterium,Bifidobacteriaceae,Bifidobacteriales,Actinobacteria,Actinobacteria,Bacteria
NZ_CP006953.1,Mannheimia varigena USDA-ARS-USMARC-1388,Mannheimia,Pasteurellaceae,Pasteurellales,Gammaproteobacteria,Proteobacteria,Bacteria
JDUA01,Bifidobacterium minimum DSM 20102,Bifidobacterium,Bifidobacteriaceae,Bifidobacteriales,Actinobacteria,Actinobacteria,Bacteria
NZ_CP004217.1,Borrelia miyamotoi FR64b,Borrelia,Borreliaceae,Spirochaetales,Spirochaetia,Spirochaetes,Bacteria
JHWM01,Bifidobacterium thermophilum DSM 20212,Bifidobacterium,Bifidobacteriaceae,Bifidobacteriales,Actinobacteria,Actinobacteria,Bacteria
JDUJ01,Bifidobacterium choerinum DSM 20434,Bifidobacterium,Bifidobacteriaceae,Bifidobacteriales,Actinobacteria,Actinobacteria,Bacteria
JDTX01,Bifidobacterium subtile DSM 20096,Bifidobacterium,Bifidobacteriaceae,Bifidobacteriales,Actinobacteria,Actinobacteria,Bacteria
BBOZ01,Microbispora sp. NBRC 110460,Microbispora,Streptosporangiaceae,Streptosporangiales,Actinobacteria,Actinobacteria,Bacteria
JGZT01,Bifidobacterium thermacidophilum subsp. thermacidophilum,Bifidobacterium,Bifidobacteriaceae,Bifidobacteriales,Actinobacteria,Actinobacteria,Bacteria
CCDP01,Virgibacillus sp. Vm-5,Virgibacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria
JDUP01,Bifidobacterium kashiwanohense JCM 15439 = DSM 21854,Bifidobacterium,Bifidobacteriaceae,Bifidobacteriales,Actinobacteria,Actinobacteria,Bacteria
JQJC01,Porphyromonas crevioricanis,Porphyromonas,Porphyromonadaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria
CDBP01,Aeromonas dhakensis,Aeromonas,Aeromonadaceae,Aeromonadales,Gammaproteobacteria,Proteobacteria,Bacteria
JAIM01,Gilliamella apicola SCGC AB-598-B02,Gilliamella,Orbaceae,Orbales,Gammaproteobacteria,Proteobacteria,Bacteria
JQJD01,Porphyromonas cangingivalis,Porphyromonas,Porphyromonadaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria
JDUH01,Bifidobacterium boum DSM 20432,Bifidobacterium,Bifidobacteriaceae,Bifidobacteriales,Actinobacteria,Actinobacteria,Bacteria
CDDE01,Aeromonas enteropelogenes,Aeromonas,Aeromonadaceae,Aeromonadales,Gammaproteobacteria,Proteobacteria,Bacteria
JDTK01,Bifidobacterium ruminantium DSM 6489,Bifidobacterium,Bifidobacteriaceae,Bifidobacteriales,Actinobacteria,Actinobacteria,Bacteria
BAYU01,Edwardsiella piscicida,Edwardsiella,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
BAXB01,Geomicrobium sp. JCM 19039,,,Bacillales,Bacilli,Firmicutes,Bacteria
JPKG01,Bosea sp. LC85,Bosea,Bradyrhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria
CDBV01,Aeromonas jandaei,Aeromonas,Aeromonadaceae,Aeromonadales,Gammaproteobacteria,Proteobacteria,Bacteria
JOAD01,Streptomyces californicus,Streptomyces,Streptomycetaceae,Streptomycetales,Actinobacteria,Actinobacteria,Bacteria
BBMJ01,Nonlabens ulvanivorans,Nonlabens,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria
BBNY01,Jejuia pallidilutea,Jejuia,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria
CCNB01,Mesorhizobium plurifarium,Mesorhizobium,Phyllobacteriaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria
JUHO01,Luteibacter sp. 9133,Luteibacter,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,Bacteria
BBMK01,Nonlabens ulvanivorans,Nonlabens,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria
BAXL01,Geomicrobium sp. JCM 19055,,,Bacillales,Bacilli,Firmicutes,Bacteria
CDBH01,Aeromonas dhakensis,Aeromonas,Aeromonadaceae,Aeromonadales,Gammaproteobacteria,Proteobacteria,Bacteria
JTCR01,Pandoraea pnomenusa,Pandoraea,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria
JDTO01,Bifidobacterium thermacidophilum subsp. thermacidophilum DSM 15837,Bifidobacterium,Bifidobacteriaceae,Bifidobacteriales,Actinobacteria,Actinobacteria,Bacteria
JROZ01,Helicobacter sp. MIT 05-5293,Helicobacter,Helicobacteraceae,Campylobacterales,Epsilonproteobacteria,Proteobacteria,Bacteria
JDUB01,Bifidobacterium thermophilum DSM 20210,Bifidobacterium,Bifidobacteriaceae,Bifidobacteriales,Actinobacteria,Actinobacteria,Bacteria
NZ_CP006944.1,Mannheimia varigena USDA-ARS-USMARC-1312,Mannheimia,Pasteurellaceae,Pasteurellales,Gammaproteobacteria,Proteobacteria,Bacteria
JMGY01,Streptomyces rimosus,Streptomyces,Streptomycetaceae,Streptomycetales,Actinobacteria,Actinobacteria,Bacteria
BBNM01,Acinetobacter soli,Acinetobacter,Moraxellaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria
NZ_CP006956.1,Bibersteinia trehalosi USDA-ARS-USMARC-190,Bibersteinia,Pasteurellaceae,Pasteurellales,Gammaproteobacteria,Proteobacteria,Bacteria
JRAT01,Porphyromonas gulae,Porphyromonas,Porphyromonadaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria
JRLC01,Anoxybacillus sp. BCO1,Anoxybacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria
NZ_CP009460.1,Cedecea neteri,Cedecea,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
BBIV01,Pseudomonas plecoglossicida NBRC 103162 = DSM 15088,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria
CDBZ01,Aeromonas media,Aeromonas,Aeromonadaceae,Aeromonadales,Gammaproteobacteria,Proteobacteria,Bacteria
JUGE01,Methylotenera sp. N17,Methylotenera,Methylophilaceae,Methylophilales,Betaproteobacteria,Proteobacteria,Bacteria
JRFA01,Porphyromonas macacae,Porphyromonas,Porphyromonadaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria
AQQX01,Oceanicola sp. 22II-S11g,Oceanicola,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria
JUEE01,Desulfosporosinus sp. BICA1-9,Desulfosporosinus,Peptococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria
ACQO01,Micromonospora sp. M42,Micromonospora,Micromonosporaceae,Micromonosporales,Actinobacteria,Actinobacteria,Bacteria
NZ_CP009279.1,Paenibacillus sp. FSL H7-0737,Paenibacillus,Paenibacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria
JQNP01,Janthinobacterium sp. RA13,Janthinobacterium,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria
NZ_CP008713.1,Candidatus Arthromitus sp. SFB-mouse-NL,Candidatus Arthromitus,Clostridiaceae,Clostridiales,Clostridia,Firmicutes,Bacteria
JPKF01,Calothrix sp. 336/3,Calothrix,Rivulariaceae,Nostocales,,Cyanobacteria,Bacteria
CCJP01,Polaromonas sp. CG9_12,Polaromonas,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria
NZ_CP003424.1,Serratia sp. SCBI,Serratia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
NZ_CP010075.1,Bacillus sp. WP8,Bacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria
JQJY01000001,Flavobacterium sp. Fl,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria
JNJM01,Oribacterium sp. FC2011,Oribacterium,Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria
JQCV01,Alcaligenes faecalis,Alcaligenes,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria
BBLJ01,Acinetobacter bereziniae,Acinetobacter,Moraxellaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria
JGVH01,Photorhabdus temperata subsp. temperata Meg1,Photorhabdus,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
JMCH01,Vibrio navarrensis,Vibrio,Vibrionaceae,Vibrionales,Gammaproteobacteria,Proteobacteria,Bacteria
CBWE01,Morganella morganii IS15,Morganella,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
JPXO01,Gallibacterium anatis,Gallibacterium,Pasteurellaceae,Pasteurellales,Gammaproteobacteria,Proteobacteria,Bacteria
AYJR01,Pseudomonas brassicacearum PP1_210F,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria
JWLU01,Vibrio sinaloensis,Vibrio,Vibrionaceae,Vibrionales,Gammaproteobacteria,Proteobacteria,Bacteria
NZ_CP009500.1,Corynebacterium ulcerans,Corynebacterium,Corynebacteriaceae,Corynebacteriales,Actinobacteria,Actinobacteria,Bacteria
JRGA01,Meiothermus ruber,Meiothermus,Thermaceae,Thermales,Deinococci,Deinococcus-Thermus,Bacteria
JTBH01,Aeromonas caviae,Aeromonas,Aeromonadaceae,Aeromonadales,Gammaproteobacteria,Proteobacteria,Bacteria
JSBO01,Enterobacter hormaechei subsp. oharae,Enterobacter,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
JRWQ01,Vibrio tubiashii,Vibrio,Vibrionaceae,Vibrionales,Gammaproteobacteria,Proteobacteria,Bacteria
JRMO01,Taylorella equigenitalis,Taylorella,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria
NZ_CP007573.1,Streptococcus anginosus,Streptococcus,Streptococcaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria
JSXF01,Pantoea stewartii,Pantoea,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
JQHX01,Vibrio fluvialis 539,Vibrio,Vibrionaceae,Vibrionales,Gammaproteobacteria,Proteobacteria,Bacteria
JEMJ01,Pseudoalteromonas sp. SCSIO_11900,Pseudoalteromonas,Pseudoalteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria
AZHL01,Achromobacter xylosoxidans X02736,Achromobacter,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria
JFHY01,Ochrobactrum intermedium 2745-2,Ochrobactrum,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria
JDWA01,Klebsiella variicola,Klebsiella,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
JDUK01,Bifidobacterium pseudocatenulatum DSM 20438 = JCM 1200 = LMG 10505,Bifidobacterium,Bifidobacteriaceae,Bifidobacteriales,Actinobacteria,Actinobacteria,Bacteria
NZ_CP007502.1,Aggregatibacter actinomycetemcomitans HK1651,Aggregatibacter,Pasteurellaceae,Pasteurellales,Gammaproteobacteria,Proteobacteria,Bacteria
NZ_CP004146.1,Borrelia hermsii YOR,Borrelia,Borreliaceae,Spirochaetales,Spirochaetia,Spirochaetes,Bacteria
NZ_CP009499.1,Mycobacterium intracellulare 1956,Mycobacterium,Mycobacteriaceae,Corynebacteriales,Actinobacteria,Actinobacteria,Bacteria
JRFY01,Lactobacillus sakei,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria
NZ_CP007656.1,Bdellovibrio bacteriovorus,Bdellovibrio,Bdellovibrionaceae,Bdellovibrionales,Deltaproteobacteria,Proteobacteria,Bacteria
BBLL01,Rhodococcus erythropolis,Rhodococcus,Nocardiaceae,Corynebacteriales,Actinobacteria,Actinobacteria,Bacteria
NZ_CP007207.1,Flavobacterium psychrophilum FPG3,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria
NZ_CP003183.1,Granulibacter bethesdensis CGDNIH2,Granulibacter,Acetobacteraceae,Rhodospirillales,Alphaproteobacteria,Proteobacteria,Bacteria
JENN01,Clostridium novyi A str. GD211209,Clostridium,Clostridiaceae,Clostridiales,Clostridia,Firmicutes,Bacteria
NZ_CP007518.1,Aeromonas hydrophila YL17,Aeromonas,Aeromonadaceae,Aeromonadales,Gammaproteobacteria,Proteobacteria,Bacteria
NZ_AP014547.1,Mycobacterium abscessus subsp. bolletii CCUG 48898 = JCM 15300,Mycobacterium,Mycobacteriaceae,Corynebacteriales,Actinobacteria,Actinobacteria,Bacteria
NZ_CP006712.1,Bifidobacterium breve JCM 7017,Bifidobacterium,Bifidobacteriaceae,Bifidobacteriales,Actinobacteria,Actinobacteria,Bacteria
JRJV01,Xenorhabdus nematophila,Xenorhabdus,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
CBTA01,Xenorhabdus bovienii str. Jollieti,Xenorhabdus,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
NZ_CP008788.1,Klebsiella oxytoca KONIH1,Klebsiella,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
NZ_CP005933.1,Mycoplasma bovis CQ-W70,Mycoplasma,Mycoplasmataceae,Mycoplasmatales,Mollicutes,Tenericutes,Bacteria
NZ_CP007183.1,Campylobacter coli RM1875,Campylobacter,Campylobacteraceae,Campylobacterales,Epsilonproteobacteria,Proteobacteria,Bacteria
NZ_AP013063.1,Serratia marcescens SM39,Serratia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
NZ_CP009609.1,Chlamydia muridarum,Chlamydia,Chlamydiaceae,Chlamydiales,Chlamydiia,Chlamydiae,Bacteria
NZ_CP009494.1,Mycobacterium smegmatis str. MC2 155,Mycobacterium,Mycobacteriaceae,Corynebacteriales,Actinobacteria,Actinobacteria,Bacteria
JAGS01,Ruminococcus albus AD2013,Ruminococcus,Ruminococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria
NZ_CP009237.1,Haemophilus parasuis,Haemophilus,Pasteurellaceae,Pasteurellales,Gammaproteobacteria,Proteobacteria,Bacteria
NZ_CP006986.1,Rhizobium etli bv. mimosae str. IE4771,Rhizobium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria
NZ_CP007758.1,Brucella canis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria
NZ_CP004097.1,Burkholderia thailandensis 2002721723,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria
